DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2009-01-01,1,-5,10,-5,1,-4,0,90,10,1030,12,1,0,-6,113,113,113,0,2,8.1,météo très défavorable
2009-01-02,1,-5,9,-5,-0,-2,0.1,91,9.375,1030,46,1,0,-6,113,332,119,0.1,2,4.9,météo très défavorable
2009-01-03,1,-4,13,-4,1,-4,0.1,97,8.625,1030,32.625,1,0,-8,143,113,116,0.1,1,8.1,météo très défavorable
2009-01-04,1,-4,19,-4,1,-2,0,91,10,1026,53.125,1,0,-8,116,116,122,0,2,8.1,météo très défavorable
2009-01-05,-0,-1,28,-1,-0,-3,6,98,4.75,1024,98.25,0,0,-8,338,338,122,4.9,1,3,météo très défavorable
2009-01-06,-4,-8,21,-7,-5,-8,0,91,10,1026,19.25,0,0,-14,113,113,113,0,1,8.5,météo très défavorable
2009-01-07,-0,-8,13,-8,-1,-3,0.3,98,6.5,1026,58.5,0,0,-11,116,116,260,0,2,6.9,météo très défavorable
2009-01-08,1,-4,10,-4,1,-5,0.5,96,7.625,1030,17.25,1,0,-7,143,113,113,0,1,8.6,météo très défavorable
2009-01-09,-3,-7,9,-7,-3,-7,0,86,10,1030,3.625,0,0,-11,113,113,113,0,2,8.6,météo très défavorable
2009-01-10,-3,-8,12,-8,-3,-5,0,88,10,1029,1.875,0,0,-12,113,113,113,0,2,8.6,météo très défavorable
2009-01-11,1,-5,23,-5,1,-1,0,80,10,1030,18.875,1,0,-11,116,113,113,0,2,8.6,météo très défavorable
2009-01-12,4,0,31,-0,3,3,1.5,90,9.25,1025,54.125,4,3,-7,116,116,263,0,2,6.9,météo très défavorable
2009-01-13,4,3,22,4,4,3,6.8,98,8.5,1014,100,4,4,-1,122,122,296,0,1,3.2,météo très défavorable
2009-01-14,6,3,12,3,6,3,0.4,98,3.25,1017,79,6,5,-0,248,116,143,0,1,5.1,météo très défavorable
2009-01-15,4,0,19,-0,4,1,0.1,95,10,1019,36.875,4,2,-5,113,113,116,0,2,8.7,météo très défavorable
2009-01-16,4,0,22,0,3,3,0.3,89,10,1019,63.875,4,2,-5,122,116,116,0,1,6.9,météo très défavorable
2009-01-17,8,4,31,4,6,6,2.3,94,8.875,1018,71.125,8,6,-1,119,266,116,0,2,5.1,météo très défavorable
2009-01-18,8,5,28,7,5,3,3.8,98,9.5,1005,63.375,8,6,1,122,200,113,0,2,5.1,météo très défavorable
2009-01-19,8,4,45,4,8,5,14.7,96,6.75,1003,96,8,7,-1,122,302,389,0,2,3.3,météo très défavorable
2009-01-20,5,3,28,3,5,3,1.3,91,6.875,999,70.5,5,3,-2,266,116,266,0,1,6.9,météo très défavorable
2009-01-21,5,2,16,2,5,1,0.2,94,9.875,1007,53.375,5,2,-2,119,116,116,0,1,6.9,météo très défavorable
2009-01-22,7,3,45,3,4,7,5.1,95,8.5,1005,87.25,7,6,-3,122,296,296,0,2,3.3,météo très défavorable
2009-01-23,9,4,45,8,5,4,12.8,95,7.5,986,88.75,9,8,-2,389,302,266,0,2,3.3,météo très défavorable
2009-01-24,5,1,14,1,5,2,0,96,7,998,34.5,5,3,0,143,116,116,0,2,6.9,météo très défavorable
2009-01-25,5,1,35,1,4,3,0.4,91,9.375,998,55.75,5,2,-5,116,116,119,0,2,8.7,météo très défavorable
2009-01-26,5,1,12,1,5,4,1,95,6.375,1007,92.25,5,4,-2,266,266,119,0,1,3.4,météo très défavorable
2009-01-27,8,1,10,1,8,3,0.2,96,8,1017,22.75,8,4,-1,143,113,113,0,1,8.7,météo très défavorable
2009-01-28,4,-2,13,-2,4,-0,0,87,10,1018,49.375,4,0,-6,116,113,122,0,2,6.9,météo très défavorable
2009-01-29,3,-2,12,-2,3,-1,0,93,10,1021,41.5,3,0,-6,113,116,113,0,1,6.9,météo très défavorable
2009-01-30,5,-2,22,-2,5,1,0,86,10,1021,23.375,5,0,-7,116,113,113,0,2,8.7,météo très défavorable
2009-01-31,4,-2,25,-2,4,-1,0,71,10,1017,24.625,4,0,-7,116,113,113,0,2,8.7,météo très défavorable
2009-02-01,-0,-3,32,-3,-0,-1,0.5,88,8.125,1014,60.375,0,0,-9,116,332,332,0.4,2,3.4,météo très défavorable
2009-02-02,2,-1,26,-1,1,2,6.3,93,6,1004,96.375,2,2,-7,122,317,296,1.2,1,3.5,météo très défavorable
2009-02-03,2,-1,15,-1,1,-2,0.6,96,8,1002,43.625,2,1,-6,329,116,113,0.3,1,8.7,météo très défavorable
2009-02-04,2,-4,10,-4,2,-1,0.1,81,10,1000,48.125,2,0,-7,113,119,116,0,2,5.2,météo très défavorable
2009-02-05,6,3,20,3,6,4,5.7,97,5.375,993,82.25,6,5,-2,296,266,293,0,2,3.5,météo très défavorable
2009-02-06,9,4,18,4,7,6,2.9,97,7.125,992,76,9,6,-0,263,353,143,0,2,3.5,météo très défavorable
2009-02-07,5,2,23,2,5,1,0.2,98,8.625,999,57.75,5,2,-1,119,119,113,0,1,5.2,météo très défavorable
2009-02-08,4,2,17,2,4,2,1.3,90,8.75,1005,67.25,4,1,-2,329,332,317,0.2,1,5.3,météo très défavorable
2009-02-09,7,3,23,4,5,2,14.7,96,6.125,1004,90,7,7,-1,266,119,296,0.5,1,5.3,météo très défavorable
2009-02-10,9,3,49,8,3,3,19.9,94,7.75,1011,94.75,9,8,-3,296,320,317,0,1,3.6,météo très défavorable
2009-02-11,6,0,17,-0,6,3,1.6,96,7.125,1016,57.875,6,2,-4,143,119,296,0.3,1,5.3,météo très défavorable
2009-02-12,4,0,21,-0,4,2,1.7,94,7.625,1024,69.25,4,1,-4,119,371,326,1.4,1,6.6,météo très défavorable
2009-02-13,4,0,13,0,3,3,0.7,95,8.375,1023,87.125,4,2,-4,122,122,332,0.5,1,5,météo très défavorable
2009-02-14,5,1,8,1,4,0,0.3,89,8.375,1031,29,5,0,-2,329,113,113,0.3,1,10,météo très défavorable
2009-02-15,6,-1,19,-1,6,3,1.4,82,8.875,1031,65.75,6,3,-5,119,119,266,0,2,6.7,météo très défavorable
2009-02-16,8,5,13,5,7,7,4.3,98,5.5,1025,99.125,8,6,2,266,122,266,0,2,5.2,météo très défavorable
2009-02-17,7,6,22,6,7,7,6.3,95,4.625,1025,100,7,6,2,296,296,266,0,2,5.3,météo très défavorable
2009-02-18,6,2,8,2,6,2,0.3,93,9.375,1027,38.25,6,4,0,116,113,113,0,1,10.6,météo très défavorable
2009-02-19,8,-1,10,-1,7,3,0,77,9,1028,42.5,8,2,-4,116,119,116,0,2,10,météo très défavorable
2009-02-20,9,2,16,2,9,4,0,98,6.25,1032,58.875,9,4,-1,248,116,116,0,2,10.6,météo très défavorable
2009-02-21,10,4,8,4,9,5,0.5,97,8,1032,61.125,10,5,2,266,116,113,0,2,10.7,météo très défavorable
2009-02-22,9,5,19,5,7,7,0.5,95,8,1029,86.375,9,6,2,116,266,119,0,2,5.4,météo très défavorable
2009-02-23,8,6,14,6,7,6,1.5,92,6,1024,100,8,6,3,266,266,122,0,2,5.4,météo très défavorable
2009-02-24,9,4,12,4,9,5,0.3,96,7,1029,36.75,9,6,1,143,113,113,0,2,10.8,météo très défavorable
2009-02-25,9,0,13,0,9,6,0,90,10,1030,40.25,9,6,-3,113,116,122,0,3,8.5,météo très défavorable
2009-02-26,10,6,22,6,10,6,0.2,92,10,1027,52.375,10,5,3,116,116,116,0,2,10.1,météo défavorable
2009-02-27,10,4,17,4,9,8,0.6,97,7,1022,74.875,10,7,1,119,266,116,0,3,7,météo très défavorable
2009-02-28,13,4,10,4,12,7,0,96,7,1020,28,13,6,2,143,113,113,0,2,10.9,météo correcte
2009-03-01,11,5,11,5,11,9,2.5,97,4.875,1010,68.25,11,9,3,143,116,296,0,2,7,météo très défavorable
2009-03-02,10,6,15,6,10,7,0.6,92,8,1018,36.875,10,7,4,116,113,113,0,2,11,météo défavorable
2009-03-03,9,3,21,3,8,7,1.3,98,8,1018,73.625,9,5,-1,122,266,116,0,3,5.5,météo très défavorable
2009-03-04,5,3,30,3,3,3,9.4,100,7.75,994,89.75,5,4,-3,122,320,293,0,1,7.1,météo très défavorable
2009-03-05,8,0,20,-0,8,3,0,96,6.75,998,17.625,8,2,-2,143,113,113,0,1,11.1,météo très défavorable
2009-03-06,8,1,25,1,8,4,0,85,9,1009,31.875,8,2,-4,116,116,113,0,2,10.1,météo très défavorable
2009-03-07,10,1,14,1,9,8,0.1,98,6.5,1014,68.375,10,6,-2,248,122,116,0,2,7.1,météo très défavorable
2009-03-08,11,9,30,9,11,6,1.8,93,7.875,1009,67.125,11,8,5,266,116,119,0,2,8.6,météo défavorable
2009-03-09,9,3,29,3,7,5,0.4,87,10,1015,59.125,9,3,-2,119,122,113,0,3,7.1,météo très défavorable
2009-03-10,10,3,29,5,7,7,14.7,100,9,1015,84.25,10,8,-3,296,302,353,0,2,5.7,météo très défavorable
2009-03-11,11,2,12,2,11,6,0,97,8,1025,19.375,11,4,-2,143,113,116,0,3,11.4,météo très défavorable
2009-03-12,10,7,23,7,10,9,1.5,95,6,1024,99.5,10,8,4,266,122,266,0,2,5.7,météo défavorable
2009-03-13,13,7,10,7,13,10,0.7,96,7,1022,69.5,13,8,6,143,119,122,0,3,7.2,météo défavorable
2009-03-14,11,6,18,6,11,9,0.3,89,10,1023,59.75,11,8,3,119,122,119,0,3,7.2,météo défavorable
2009-03-15,13,4,15,4,12,9,0,96,8,1033,15.375,13,6,2,143,113,113,0,3,11.5,météo correcte
2009-03-16,15,2,5,2,15,8,0,95,7,1035,12.125,15,7,2,143,113,113,0,3,11.6,météo correcte
2009-03-17,15,3,15,3,15,10,0,93,10,1035,16.875,15,8,2,113,113,113,0,4,11.6,météo correcte
2009-03-18,15,2,11,2,14,8,0,85,10,1035,12.125,15,4,-1,113,113,113,0,3,11.6,météo correcte
2009-03-19,13,3,21,3,13,8,0,69,10,1030,11.75,13,6,1,113,113,113,0,3,11.6,météo correcte
2009-03-20,12,1,11,1,11,6,0,95,9,1032,13.25,12,2,-2,143,116,113,0,3,11.6,météo très défavorable
2009-03-21,15,0,6,0,13,5,0,77,10,1032,13.375,15,1,-1,113,113,113,0,3,11.6,météo très défavorable
2009-03-22,12,4,19,4,12,7,0,98,10,1030,29.125,12,5,1,116,113,116,0,3,11.6,météo très défavorable
2009-03-23,10,5,31,5,10,8,3.8,97,9.75,1026,72.75,10,6,2,119,122,296,0,3,6.3,météo très défavorable
2009-03-24,7,4,29,4,7,6,6.8,90,8.75,1016,72.375,7,4,-0,353,353,176,0,2,7.7,météo très défavorable
2009-03-25,7,5,27,5,7,6,16.9,100,8.625,1012,83.375,7,6,1,302,353,356,0,2,7.7,météo très défavorable
2009-03-26,9,6,32,6,8,8,10,94,8,1008,82.25,9,7,3,116,302,302,0,2,6.4,météo défavorable
2009-03-27,8,5,24,5,8,6,2.8,89,10,1002,74.75,8,6,1,122,353,353,0,2,6.4,météo très défavorable
2009-03-28,7,3,20,3,7,6,11.6,100,6.75,1005,83.5,7,5,0,302,266,116,0,2,7.7,météo très défavorable
2009-03-29,9,4,17,4,9,5,0.9,89,7.375,1016,48.5,9,3,1,263,116,113,0,2,11.6,météo très défavorable
2009-03-30,14,2,7,2,10,8,0,76,10,1023,8.125,14,6,0,113,116,113,0,3,11.6,météo correcte
2009-03-31,14,1,13,1,13,9,0,85,10,1024,11.375,14,4,-1,113,113,113,0,3,11.6,météo très défavorable
2009-04-01,15,4,24,4,14,11,0,97,9,1022,12.25,15,7,0,116,113,113,0,3,11.6,météo correcte
2009-04-02,18,6,18,6,16,14,0,92,9,1019,14.25,18,11,3,113,113,113,0,4,11.6,météo favorable
2009-04-03,20,9,12,9,20,14,0,94,7,1017,26.875,20,11,8,143,113,116,0,4,11.6,météo favorable
2009-04-04,15,8,13,8,14,12,0.2,94,10,1023,52,15,9,6,119,122,116,0,3,10.3,météo correcte
2009-04-05,19,5,5,5,19,12,0,96,7,1024,6.5,19,8,5,143,113,113,0,3,11.6,météo favorable
2009-04-06,18,7,15,7,18,15,0,93,8,1019,27.875,18,10,5,113,116,113,0,3,10.3,météo favorable
2009-04-07,14,9,18,9,12,11,4.2,94,7.75,1012,58.125,14,10,7,143,296,113,0,4,9.1,météo correcte
2009-04-08,11,7,27,7,9,11,3,92,7.5,1013,67.75,11,9,3,116,296,116,0,3,7.9,météo défavorable
2009-04-09,18,11,19,11,16,15,0.3,97,7.5,1014,65.25,18,12,9,122,116,113,0,3,10.4,météo défavorable
2009-04-10,20,12,25,12,20,16,0.4,79,9.875,1008,23.125,20,12,10,113,113,116,0,5,11.6,météo favorable
2009-04-11,19,11,17,11,19,15,2.6,92,10,1011,47.5,19,12,10,119,113,353,0,5,11.6,météo favorable
2009-04-12,20,12,18,12,20,14,0,90,10,1014,24.75,20,11,10,116,113,113,0,5,13.4,météo favorable
2009-04-13,19,9,8,9,19,15,0,90,9,1013,49.875,19,12,8,116,116,116,0,5,13.3,météo favorable
2009-04-14,21,9,14,9,20,17,1,90,7.75,1010,34.5,21,13,8,116,113,176,0,4,13.9,météo favorable
2009-04-15,22,11,21,11,22,17,0.6,84,9.125,1008,20.5,24,11,9,113,113,200,0,4,13.9,météo favorable
2009-04-16,14,12,12,12,13,12,15.1,94,8.875,1007,55.75,14,12,11,293,293,302,0,3,12.2,météo défavorable
2009-04-17,10,9,16,9,10,9,17.6,97,6.5,1010,94.25,10,9,7,296,302,302,0,2,8.7,météo très défavorable
2009-04-18,17,8,13,8,16,13,0.5,98,6.5,1017,55.625,17,10,7,248,113,113,0,3,12.2,météo correcte
2009-04-19,17,9,14,9,16,16,0.1,88,10,1024,33.5,17,12,7,116,116,113,0,4,13.4,météo correcte
2009-04-20,18,10,17,10,18,14,0,92,8,1026,8.875,18,10,9,113,113,113,0,4,14.1,météo favorable
2009-04-21,20,9,12,9,20,15,0,91,7.5,1026,27.875,20,10,7,113,113,113,0,4,14.1,météo favorable
2009-04-22,17,8,14,8,17,13,0,83,10,1027,18.25,17,8,8,113,116,113,0,4,14.1,météo correcte
2009-04-23,19,8,8,8,18,16,0,78,10,1026,1.625,19,10,8,113,113,113,0,5,14.2,météo favorable
2009-04-24,17,8,19,8,16,15,0,82,10,1023,0,17,9,7,113,113,113,0,4,14.2,météo correcte
2009-04-25,15,9,18,9,13,13,0.1,80,10,1013,48.875,15,10,6,116,122,116,0,4,11.1,météo correcte
2009-04-26,14,8,7,8,14,13,5.6,94,7,1012,74.5,14,11,8,119,296,263,0,3,10.2,météo défavorable
2009-04-27,15,8,27,8,12,11,8.9,95,8.25,1004,75.75,15,10,5,296,119,119,0,3,10.3,météo défavorable
2009-04-28,12,6,13,6,12,11,8.2,96,7.875,1004,47.5,12,9,5,293,116,113,0,2,13.4,météo défavorable
2009-04-29,16,6,8,6,16,14,2.8,94,6.25,1015,64,16,10,5,143,353,176,0,3,12.4,météo correcte
2009-04-30,19,9,12,9,18,17,0.3,89,9,1020,12.875,19,11,8,113,113,113,0,4,14.5,météo favorable
2009-05-01,21,12,13,12,21,16,0,79,10,1027,18.25,21,11,13,113,116,113,0,5,14.5,météo favorable
2009-05-02,18,9,13,9,18,16,0.3,96,7.75,1030,51,18,11,8,143,116,113,0,4,12.4,météo favorable
2009-05-03,16,7,16,7,16,12,0,87,9,1028,45.375,16,7,5,119,116,116,0,3,11.4,météo correcte
2009-05-04,14,8,14,8,14,10,0.3,84,9.375,1028,32.25,14,5,6,113,116,116,0,4,14.5,météo correcte
2009-05-05,16,10,22,10,16,14,0.8,96,8.5,1024,87.875,16,11,8,122,119,116,0,3,10.4,météo défavorable
2009-05-06,16,10,20,10,15,14,0.3,85,9,1020,79,16,11,7,122,122,119,0,3,9.4,météo défavorable
2009-05-07,20,10,18,10,19,19,0.1,88,10,1018,18.125,20,15,8,116,113,113,0,5,14.5,météo favorable
2009-05-08,15,10,30,10,13,12,0.5,86,10,1019,36.875,15,9,8,119,122,113,0,4,11.5,météo correcte
2009-05-09,15,7,7,7,13,15,2.7,86,9.75,1019,35.75,15,11,5,116,116,176,0,4,14.5,météo correcte
2009-05-10,21,10,15,10,21,18,0.3,84,7.875,1019,18.875,21,13,10,113,113,113,0,4,14.5,météo favorable
2009-05-11,19,11,24,11,19,16,0,80,10,1020,44.25,19,10,8,122,113,113,0,5,13.5,météo favorable
2009-05-12,12,10,27,10,12,12,25.4,94,8.5,1020,81.125,12,11,7,119,308,296,0,4,9.5,météo très défavorable
2009-05-13,20,11,12,11,15,19,4.8,95,6.5,1017,78.5,20,17,9,266,296,116,0,4,10.5,météo défavorable
2009-05-14,20,13,6,13,20,15,10.2,96,5.625,1010,69.5,20,16,13,143,176,302,0,4,12.5,météo défavorable
2009-05-15,16,12,19,12,16,12,8.9,98,7,1009,72.625,16,13,10,248,353,176,0,3,10.8,météo défavorable
2009-05-16,15,9,22,9,15,14,2.3,87,8.875,1012,59.75,15,11,6,119,119,353,0,4,10.8,météo correcte
2009-05-17,16,10,29,10,16,14,3.7,96,7.75,1014,66.625,16,10,8,122,122,176,0,3,12.6,météo défavorable
2009-05-18,17,10,21,10,16,15,0.3,83,9.875,1019,28.5,17,10,7,119,116,113,0,4,13.6,météo correcte
2009-05-19,19,11,18,11,19,17,0.7,88,8.75,1021,29.75,19,12,9,116,119,176,0,5,13.6,météo correcte
2009-05-20,22,13,5,13,21,21,0.2,81,10,1022,31.25,25,16,13,113,116,113,0,4,14.5,météo favorable
2009-05-21,20,13,14,13,19,17,0,81,10,1016,32.625,20,11,12,116,119,113,0,5,13.6,météo correcte
2009-05-22,18,10,23,10,18,16,0,85,7.75,1020,18.375,18,9,9,113,113,113,0,4,14.5,météo favorable
2009-05-23,22,11,14,11,21,19,0.8,70,10,1020,21.375,25,15,11,113,113,116,0,5,14.5,météo favorable
2009-05-24,23,16,9,16,23,21,0.2,85,9,1020,28.875,25,15,16,113,116,113,0,5,13.6,météo favorable
2009-05-25,28,16,14,16,28,26,0.3,82,9.875,1020,18.875,30,23,16,113,113,200,0,6,14.5,météo idéale
2009-05-26,19,13,24,16,13,14,3.1,94,6.5,1021,71.625,19,19,12,122,122,293,0,3,10,météo défavorable
2009-05-27,15,10,22,10,15,11,2.2,79,7.75,1026,58.5,15,11,9,113,122,296,0,3,11.8,météo correcte
2009-05-28,20,14,13,14,19,19,1.6,96,8.25,1032,82.875,20,14,13,263,119,116,0,4,10.9,météo défavorable
2009-05-29,21,14,17,14,21,19,0,90,8,1033,29.125,24,12,13,116,113,113,0,4,14.5,météo favorable
2009-05-30,22,13,17,13,21,20,0,73,10,1027,1.625,24,12,12,113,113,113,0,5,14.5,météo favorable
2009-05-31,23,15,15,15,23,21,0.5,85,8.875,1024,27.625,25,15,14,113,116,176,0,6,13.6,météo favorable
2009-06-01,24,17,16,17,24,21,3.7,86,8.75,1024,14.375,25,16,17,113,176,176,0,6,14.5,météo favorable
2009-06-02,22,14,19,14,22,19,0.2,76,10,1023,3,24,11,12,113,113,113,0,5,14.5,météo favorable
2009-06-03,18,13,17,13,17,15,0,79,10,1022,27.125,18,9,12,116,116,113,0,5,14.5,météo favorable
2009-06-04,15,10,15,10,14,13,0,79,8,1020,36.625,15,7,10,116,119,113,0,3,12.7,météo correcte
2009-06-05,16,10,7,10,13,15,0.2,77,7,1016,53.625,16,8,10,116,266,116,0,3,11.9,météo correcte
2009-06-06,16,9,17,9,15,15,0,69,10,1006,64.25,16,9,7,116,119,119,0,4,11.9,météo correcte
2009-06-07,18,9,23,9,16,12,3.5,97,5.375,1004,62.25,18,11,7,266,176,200,0,3,12.8,météo correcte
2009-06-08,18,9,8,9,18,12,7,94,8.375,1008,68.75,18,12,8,116,119,296,0,3,12.8,météo défavorable
2009-06-09,16,13,18,13,16,15,13.2,93,8.75,1009,81.75,16,14,11,116,122,356,0,4,11,météo défavorable
2009-06-10,18,12,12,12,18,12,17.4,97,5.75,1014,77.625,18,13,11,143,116,302,0,3,11.9,météo très défavorable
2009-06-11,18,12,21,12,14,15,19.2,90,8,1020,58.5,18,12,10,263,353,176,0,3,15.8,météo très défavorable
2009-06-12,20,12,12,12,20,19,0.2,83,9.875,1022,16,20,13,11,113,113,116,0,4,16.7,météo favorable
2009-06-13,23,14,6,14,22,23,0,81,10,1023,35.75,25,17,14,116,119,113,0,6,15.8,météo correcte
2009-06-14,23,16,9,16,21,22,16,96,8.25,1019,48,25,18,16,389,302,176,0,5,15,météo très défavorable
2009-06-15,19,15,5,15,19,18,2,88,8.75,1018,42.75,19,15,15,119,116,176,0,4,15.8,météo favorable
2009-06-16,21,13,18,13,20,20,0.2,86,9,1025,19.75,21,14,12,113,116,113,0,5,16.6,météo favorable
2009-06-17,23,14,17,14,23,22,0,82,9,1025,12.875,25,16,14,113,113,116,0,6,16.7,météo favorable
2009-06-18,21,15,18,15,21,16,0,87,10,1019,24.875,24,13,14,119,113,113,0,5,16.6,météo favorable
2009-06-19,19,14,19,14,19,16,0,71,10,1023,22.875,19,9,12,113,116,113,0,5,16.7,météo favorable
2009-06-20,18,13,15,13,17,17,0.2,83,8,1023,42,18,10,13,116,119,116,0,4,15.8,météo correcte
2009-06-21,18,13,18,13,17,16,6.8,93,7.5,1025,41.875,18,13,13,353,356,176,0,4,15.8,météo correcte
2009-06-22,20,13,10,13,19,19,0,83,9,1028,22.875,20,11,13,113,119,113,0,5,16.6,météo correcte
2009-06-23,22,13,16,13,21,21,0,86,7.75,1029,14.375,25,13,13,113,113,113,0,4,16.7,météo favorable
2009-06-24,24,14,21,14,23,22,0,78,10,1024,12.375,25,13,13,113,116,113,0,6,16.7,météo favorable
2009-06-25,26,17,16,17,26,24,0,78,10,1015,14,27,17,17,113,113,113,0,6,16.7,météo idéale
2009-06-26,27,18,9,18,27,22,3.8,88,7.375,1014,29.625,28,18,18,116,176,176,0,5,16.7,météo favorable
2009-06-27,27,16,11,16,24,24,3.2,88,7.375,1016,28.375,28,18,16,116,176,176,0,5,16.7,météo favorable
2009-06-28,28,17,6,17,26,25,0,86,8,1016,15.125,28,17,17,113,116,113,0,5,16.7,météo favorable
2009-06-29,28,19,10,19,28,25,0,82,8,1020,10.5,28,16,19,113,113,113,0,6,16.7,météo idéale
2009-06-30,29,19,11,19,29,26,0,85,8.75,1022,17.75,29,17,19,113,113,113,0,7,16.7,météo idéale
2009-07-01,29,19,11,19,29,28,0,83,9,1023,0.625,30,19,19,113,113,113,0,7,16.7,météo idéale
2009-07-02,29,20,10,20,29,28,4.5,88,7.375,1021,27.25,31,22,20,113,176,113,0,6,16.6,météo favorable
2009-07-03,24,20,17,20,23,21,5.4,95,9.5,1015,43.25,25,19,20,353,119,113,0,5,14.9,météo correcte
2009-07-04,27,16,10,16,27,25,0,85,9,1015,22,27,16,16,113,116,116,0,6,16.6,météo favorable
2009-07-05,25,18,14,18,25,23,0.8,74,9.75,1012,28.5,26,15,18,116,176,353,0,6,16.6,météo favorable
2009-07-06,22,16,20,16,22,19,1.3,83,8.625,1011,22.25,25,13,16,116,176,113,0,5,16.6,météo favorable
2009-07-07,19,15,26,15,19,16,2,77,10,1007,65.5,19,14,15,116,119,119,0,5,14.1,météo défavorable
2009-07-08,20,14,20,14,20,16,5.2,94,9.75,1014,71.875,20,14,13,353,353,176,0,4,14.9,météo défavorable
2009-07-09,20,14,21,14,20,17,1,89,8.625,1016,45.75,20,13,14,113,116,119,0,4,12.7,météo favorable
2009-07-10,18,13,18,13,18,17,0,78,9,1017,42.75,18,10,12,113,122,116,0,5,11.8,météo correcte
2009-07-11,20,14,17,14,19,20,1.2,89,8.75,1017,72.125,20,14,13,122,353,116,0,5,11,météo défavorable
2009-07-12,22,16,21,16,21,19,9.7,97,7.25,1013,56.375,25,16,16,302,119,113,0,4,11.8,météo correcte
2009-07-13,24,15,13,15,24,20,0.1,78,10,1013,39.625,25,16,14,113,116,122,0,6,12.7,météo favorable
2009-07-14,22,18,11,18,22,22,2,92,9.5,1011,32.125,25,16,18,176,353,116,0,6,14.5,météo correcte
2009-07-15,22,16,23,16,22,21,0.3,81,9.875,1020,38.5,25,14,16,113,119,116,0,5,13.6,météo correcte
2009-07-16,28,17,11,17,25,27,0,78,10,1022,29.625,28,17,17,113,119,113,0,6,13.6,météo correcte
2009-07-17,19,16,23,17,18,17,26.2,93,8.5,1009,69.875,19,17,16,305,116,119,0,4,11.8,météo très défavorable
2009-07-18,21,15,33,15,21,18,0.5,79,9,1013,59.375,21,12,13,266,116,113,0,4,13.6,météo correcte
2009-07-19,19,14,26,14,19,17,5.3,90,9.75,1015,55.75,19,14,14,176,353,116,0,4,13.6,météo correcte
2009-07-20,21,14,20,14,21,17,2.2,88,8.375,1017,58.375,21,13,13,353,353,263,0,5,13.6,météo correcte
2009-07-21,29,16,18,16,29,20,2.1,89,7.375,1015,41.875,30,18,16,263,113,263,0,5,14.5,météo favorable
2009-07-22,25,17,18,17,25,20,2.8,90,9.75,1007,59.625,26,16,17,122,113,119,0,5,11.6,météo correcte
2009-07-23,22,15,14,15,22,20,8.8,97,7.5,1010,70.25,25,16,15,143,116,116,0,4,11.6,météo défavorable
2009-07-24,20,15,24,15,20,17,2.5,86,9.875,1016,40.625,20,13,14,353,353,116,0,5,12.6,météo correcte
2009-07-25,22,15,21,15,20,21,2.5,84,9.875,1024,28.875,24,13,14,116,176,113,0,5,14.5,météo favorable
2009-07-26,24,14,13,14,24,23,0,82,8,1024,19.375,25,16,14,113,116,113,0,5,14.5,météo favorable
2009-07-27,23,17,21,17,22,17,0.2,77,9.875,1017,21.625,25,14,17,113,119,113,0,5,13.5,météo correcte
2009-07-28,23,14,14,14,21,21,0,85,9,1021,54.75,25,14,13,113,116,119,0,5,12.5,météo favorable
2009-07-29,25,16,13,16,25,21,0,74,10,1019,28.875,26,15,16,116,113,116,0,6,14.5,météo idéale
2009-07-30,20,15,28,15,20,17,0.1,70,10,1024,35.5,20,12,15,116,116,113,0,4,14.5,météo favorable
2009-07-31,24,13,7,13,23,23,0,83,9,1025,31.75,25,13,13,116,116,116,0,6,14.5,météo favorable
2009-08-01,27,16,17,16,27,19,0,62,10,1017,39.75,27,15,16,119,113,119,0,6,12.5,météo favorable
2009-08-02,21,15,16,16,21,19,18.6,97,8.75,1016,54.875,21,15,15,308,293,113,0,5,12.5,météo très défavorable
2009-08-03,23,13,10,13,23,21,0.3,81,9,1018,40.625,25,14,13,116,119,116,0,5,13.5,météo correcte
2009-08-04,27,15,15,15,25,25,0,74,10,1020,14.625,27,15,15,113,113,113,0,6,14.5,météo idéale
2009-08-05,27,17,11,17,26,26,0,65,10,1020,4.5,27,16,17,113,113,113,0,6,14.5,météo idéale
2009-08-06,31,18,10,18,30,29,0,69,10,1019,11.375,30,18,18,113,113,113,0,7,14.5,météo idéale
2009-08-07,27,18,12,18,27,21,7.2,84,9.25,1021,41.25,28,18,18,119,113,356,0,6,13.5,météo favorable
2009-08-08,25,17,13,17,25,22,0.6,93,8.375,1021,35.875,26,16,17,263,116,113,0,5,14.5,météo favorable
2009-08-09,25,14,11,14,25,22,0,95,6.75,1020,28.375,26,14,14,143,113,113,0,5,13.5,météo favorable
2009-08-10,25,17,17,17,25,20,0.1,83,8,1018,23.5,26,14,17,113,116,116,0,5,14.5,météo favorable
